party,party_slug,city,city_slug,bolge,rank,name,seats
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,4,Ümmügülsüm Şahin,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,5,Batuhan Sayman,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,6,Gülten Topay Bilgi,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,7,Berke Başbuğa,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,8,Nizameddin Karadaş,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,9,Nuriye Karadaş,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,10,Besim Tuzlu,11
TKH,tkh,Ankara,ankara,Ankara 2. Bölge,11,Pehlivan Kızılırmak,11
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,1,Evrim Saldıran,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,2,Ayten Harmancılar,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,3,Fatma Yakoğlu,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,4,Kasım Turan,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,5,İlker Dertli,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,6,Suat Gençağ,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,7,Büşra Tan,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,8,Mert Ali Şenol,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,9,Enes Yayla,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,10,Deniz Önder,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,11,Eylül İşbilir,12
TKH,tkh,Ankara,ankara,Ankara 3. Bölge,12,Cihat Satıcı,12
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,1,Zeynep Bolat Ünal,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,2,Tolga Köksal,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,3,İremsu Balcı,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,4,Güven Akdaş,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,5,Şenay Keçeci,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,6,Fatma Korur,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,7,Hicran Danışan,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,8,Zehra Canan,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,9,Asuman Alkoyak,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,10,Yıldız Ünal,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,11,Güldane Gündüç,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,12,Işın Sakallı,13
TKP,tkp,Ankara,ankara,Ankara 1. Bölge,13,Ulaş Kara,13
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,1,Leman Ardoğan,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,2,Yasin Çalış,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,3,Coşkun Gök,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,4,Yusuf Şaylan,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,5,Burak Efe Dirim,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,6,Ferhat Şahin,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,7,Ayşe Çetin,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,8,Mustafa Kozanlı,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,9,Botan Kızılkaya,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,10,Yasemin Tığın,11
TKP,tkp,Ankara,ankara,Ankara 2. Bölge,11,Hasan Ata Yıkar,11
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,1,Menderes Gündüz,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,2,Bayram Uluad,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,3,Hüseyin Öztürk,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,4,Zorlu Paksoy,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,5,İlter Aslaner,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,6,Aslıtürk Çallı,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,7,Raşit Seymen,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,8,Serkan İğde,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,9,Ruhi Uyar,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,10,Mahir Bayram,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,11,Okan Keleş,12
TKP,tkp,Ankara,ankara,Ankara 3. Bölge,12,Arda Yavuz,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,1,Hasan Korkmazcan,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,2,Utku Reyhan,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,3,Kayahan Çetin,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,4,Fatma Sibel Arslantürk,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,5,Hasan Fırat Kayaönü,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,6,Fehmi Doğan,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,7,Aysan Canver,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,8,Aykut Diş,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,9,Pars Turan,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,10,Özcan Güven,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,11,Cemil Gözel,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,12,Can Alkaç,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 1. Bölge,13,Süeda Sümeyye Babacan,13
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,1,Özgür Bursalı,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,2,Nusret Senem,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,3,Ziya Kafes,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,4,Deniz Tokgöz,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,5,Merve Ayvalı,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,6,Erdem Cömert,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,7,Anıl Eren Yıldız,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,8,Şule Uncu,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,9,İbrahim Toraman,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,10,Serap Zehal,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 2. Bölge,11,Agah Kutlu,11
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,1,Şehmus Yıldırım Gençer,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,2,Ercan Enç,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,3,Tahsin Murat Demirbaş,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,4,Mustafa Aynur,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,5,Gülser Bektaş,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,6,Berke Mustafa Berkil,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,7,Aydın Karataş,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,8,Perihan Karagöllü,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,9,Zübeyde Meral Maden,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,10,İbrahim Orçun Göktürk,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,11,Can Aybars Bilgicier,12
Vatan,vatanpartisi,Ankara,ankara,Ankara 3. Bölge,12,Şenay Koçyiğit Özdoğan,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,1,Cengiz Zor,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,2,Mehmet Kaderli,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,3,Nureddin Gül,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,4,Tevfik Öztürk,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,5,Murat Çelebi,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,6,Erdoğan Cineviz,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,7,Yalçın Akman,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,8,Ramazan Menteşe,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,9,Elvan Tetik,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,10,Ercan Çetin,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,11,İbrahim Erdoğan,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,12,Zeynep Yalaz,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 1. Bölge,13,Abdulkadir Atmaca,13
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,1,Sacit Günbey,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,2,Mehmet Fatih Öztek,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,3,Melih Güner,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,4,Dilek Çelik,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,5,Abdulkadir Yılmaz,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,6,Hüseyin Ekinci,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,7,Yahya Coşkunsu,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,8,İbrahim Çakır,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,9,Erhan Şengül,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,10,Yüksel Bilal Adak,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 2. Bölge,11,Nuh Yaser Yıldırım,11
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,1,Mehmet Fatih Uğurlu,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,2,Selçuk Geyveli,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,3,Bahattin Sungur,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,4,Bülent Osman Osmanağaoğlu,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,5,Zeki Uçar,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,6,Ülkü Yenidünya,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,7,Mehmet Altıngöz,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,8,Muhammed Enes Alpyıldız,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,9,Aytaç Kılıç,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,10,Hilal Çekmen,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,11,Zümrüde Kayabaşı,12
Y.Refah,yenidenrefah,Ankara,ankara,Ankara 3. Bölge,12,Veysel Görgülü,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,1,Emirali Türkmen,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,2,Selma Gürkan,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,3,Ali Özkan,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,4,Ruken Dilara Zaf,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,5,Ercan Sadık İpekçi,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,6,Sıla Altun,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,7,Çağdaş Küpeli,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,8,Zişan Kürüm Yılmaz,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,9,Mehmet Akın Atauz,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,10,Hatice Göz,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,11,Bülent Kaya,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,12,Erol Akkuş,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 1. Bölge,13,Ufuk Özel,13
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,1,İhsan Seylan,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,2,Gülten Kahraman,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,3,Evren Çevik,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,4,Sima Ari,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,5,Hüseyin Gevher,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,6,Mustafa Yavaşoğlu,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,7,Murat Çelik,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,8,Nimet Polat Karabuğa,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,9,Bahyettin Batur,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,10,Sevgül Yalçın,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 2. Bölge,11,Semra Karakoç,11
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,1,Metin Kılıç,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,2,Alişan Şahin,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,3,Özlem Boyraz Özel,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,4,İsmet İlkutlu,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,5,Cemal Altın,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,6,Hüseyin Özkan,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,7,Hacer Kelleci Kaplan,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,8,Sadık Yıldız,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,9,Deniz Keleş,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,10,Mehmet Veysel Temel,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,11,Muhbet Akın,12
Y.Sol Parti,yesilsolparti,Ankara,ankara,Ankara 3. Bölge,12,Özcan Oti,12
YP,yp,Ankara,ankara,Ankara 2. Bölge,1,Esra Altun,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,2,Elveda Tanık,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,3,Nalan Özyüksel,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,4,Gülay Yılmaz,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,5,Filiz Coşkunoğlu,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,6,Haydar Yetiş,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,7,Göksel Sönmezer,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,8,Oğuzhan Kocakaya,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,9,Alihan Aktaş,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,10,İsmail Yıldız,11
YP,yp,Ankara,ankara,Ankara 2. Bölge,11,Ramazan Tüner,11
YP,yp,Ankara,ankara,Ankara 3. Bölge,1,Öztürk Yılmaz,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,2,Şener Gürer,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,3,Savaş Karataş,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,4,Belgin Saydan,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,5,Ata Alp Sercan,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,6,Derviş Öztürk,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,7,Asuman Özdemir,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,8,Ayten Birinci Erciyas,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,9,Hamdi Can Özkoçak,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,10,Dilber Akgül,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,11,Tolga Akyol,12
YP,yp,Ankara,ankara,Ankara 3. Bölge,12,Mert Can Aslan,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,1,Mehmet Ali Şehirlioğlu,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,2,Aslan Yaman,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,3,Semih Dikkatli,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,4,Esmaül Hüsna Aslan,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,5,İsmail Özgür Berkman,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,6,Çınar Coşkunserçe,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,7,Aykut Azgur,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,8,Mustafa Şükrüoğlu,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,9,Güçlü Emre Özgür,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,10,Adnan Giray Ergül,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,11,Remziye Yavuz,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,12,Fatma Ahsen Güven,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 1. Bölge,13,Eyüp Güler,13
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,1,Seyit Yücel,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,2,Hayati Bice,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,3,Vedat Şahaner,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,4,Mehmet Güven,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,5,Kenan Kermen,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,6,Erol Kaplan,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,7,Zeynep Göksu,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,8,Burak Demirhan,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,9,Tevfik Alper Yorga,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,10,Şeref Uylaş,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 2. Bölge,11,Şahin Önalan,11
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,1,Lütfü Şahsuvaroğlu,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,2,Koçak Tükenmez,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,3,Hüseyin Solak,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,4,Mustafa Demir,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,5,Latife Meltem Savaş Yasankal,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,6,Serdar Özveri,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,7,Betül Yeniçeri,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,8,Kerem Yürümez,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,9,Eren Nahya,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,10,Şeymanur Aklan,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,11,Eren Kaplan,12
Zafer,zaferpartisi,Ankara,ankara,Ankara 3. Bölge,12,Süleyman Selim Kısırkaya,12
AB,ab,Antalya,antalya,Antalya,1,Özhun Özkan,17
AB,ab,Antalya,antalya,Antalya,2,Burcu Geneş,17
AB,ab,Antalya,antalya,Antalya,3,Mehmet Hancı,17
AB,ab,Antalya,antalya,Antalya,4,Serhan Tiryaki,17
AB,ab,Antalya,antalya,Antalya,5,Jale Ece,17
AB,ab,Antalya,antalya,Antalya,6,Ümit Duman,17
AB,ab,Antalya,antalya,Antalya,7,Batuhan Türkmen,17
AB,ab,Antalya,antalya,Antalya,8,Yusuf İslam İrci,17
AB,ab,Antalya,antalya,Antalya,9,Ekrem Bektaş,17
AB,ab,Antalya,antalya,Antalya,10,Şükrü Sinan Sözkesen,17
AB,ab,Antalya,antalya,Antalya,11,Mevlüt Koca,17
AB,ab,Antalya,antalya,Antalya,12,Zekeriya Sekmen,17
AB,ab,Antalya,antalya,Antalya,13,Taha Hüseyin Gümüş,17
AB,ab,Antalya,antalya,Antalya,14,Bahattin Taylan Özbekler,17
AB,ab,Antalya,antalya,Antalya,15,Çetin Gedik,17
AB,ab,Antalya,antalya,Antalya,16,Erhan Yalçın,17
AB,ab,Antalya,antalya,Antalya,17,Celal Köşker,17
Adalet,ap,Antalya,antalya,Antalya,1,Beşir Aksoy,17
Adalet,ap,Antalya,antalya,Antalya,2,Ayla Çetin,17
Adalet,ap,Antalya,antalya,Antalya,3,Musa Aslan,17
Adalet,ap,Antalya,antalya,Antalya,4,Ferah Özcan,17
Adalet,ap,Antalya,antalya,Antalya,5,Kamil Kuten Çekem,17
Adalet,ap,Antalya,antalya,Antalya,6,Faruk Gündoğan,17
Adalet,ap,Antalya,antalya,Antalya,7,Abdulhamid Akpınaroğlu,17
Adalet,ap,Antalya,antalya,Antalya,8,İhsan Gültekin,17
Adalet,ap,Antalya,antalya,Antalya,9,Ali Erdemir,17
Adalet,ap,Antalya,antalya,Antalya,10,Süleyman Can,17
Adalet,ap,Antalya,antalya,Antalya,11,Elif Narman Suligöz,17
Adalet,ap,Antalya,antalya,Antalya,12,Hüseyin Çimen,17
Adalet,ap,Antalya,antalya,Antalya,13,Ayşe Yıldız Eskin,17
Adalet,ap,Antalya,antalya,Antalya,14,Canan Özden,17
Adalet,ap,Antalya,antalya,Antalya,15,Celil Özkaya,17
Adalet,ap,Antalya,antalya,Antalya,16,Muharrem Kurt,17
Adalet,ap,Antalya,antalya,Antalya,17,Ayhan Çiftçi,17
AK Parti,akparti,Antalya,antalya,Antalya,1,Mevlüt Çavuşoğlu,17
AK Parti,akparti,Antalya,antalya,Antalya,2,Mustafa Köse,17
AK Parti,akparti,Antalya,antalya,Antalya,3,Tuba Vural Çokal,17
AK Parti,akparti,Antalya,antalya,Antalya,4,Kemal Çelik,17
AK Parti,akparti,Antalya,antalya,Antalya,5,Atay Uslu,17
AK Parti,akparti,Antalya,antalya,Antalya,6,İbrahim Ethem Taş,17
AK Parti,akparti,Antalya,antalya,Antalya,7,Kuddusi Müftüoğlu,17
AK Parti,akparti,Antalya,antalya,Antalya,8,İzzettin Sultanyar,17
AK Parti,akparti,Antalya,antalya,Antalya,9,Tülay Beşkonak Özçay,17
AK Parti,akparti,Antalya,antalya,Antalya,10,Yusuf Mayıslar,17
AK Parti,akparti,Antalya,antalya,Antalya,11,Betül Demirok,17
AK Parti,akparti,Antalya,antalya,Antalya,12,Rüştü Peker,17
AK Parti,akparti,Antalya,antalya,Antalya,13,Ferah Nur Ünal,17
AK Parti,akparti,Antalya,antalya,Antalya,14,Özcan Yıldırım,17
AK Parti,akparti,Antalya,antalya,Antalya,15,Mehmet Uysal,17
AK Parti,akparti,Antalya,antalya,Antalya,16,Yahya Turgut,17
AK Parti,akparti,Antalya,antalya,Antalya,17,İbrahim Bayuk,17
ANAP,anap,Antalya,antalya,Antalya,1,Alihan Kansu,17
ANAP,anap,Antalya,antalya,Antalya,2,Murat Kurt,17
ANAP,anap,Antalya,antalya,Antalya,3,Gülfem Gürlek,17
ANAP,anap,Antalya,antalya,Antalya,4,Yusuf Yaman,17
ANAP,anap,Antalya,antalya,Antalya,5,Hakan Urhan,17
ANAP,anap,Antalya,antalya,Antalya,6,Murat Düşüncelier,17
ANAP,anap,Antalya,antalya,Antalya,7,Ahmet Kaya,17
ANAP,anap,Antalya,antalya,Antalya,8,Memnune Kayhan,17
ANAP,anap,Antalya,antalya,Antalya,9,Ramazan Şanlı,17
ANAP,anap,Antalya,antalya,Antalya,10,Mehmet Karaağaç,17
ANAP,anap,Antalya,antalya,Antalya,11,Yağmur Ece Doğan,17
ANAP,anap,Antalya,antalya,Antalya,12,Selda Bozan,17
ANAP,anap,Antalya,antalya,Antalya,13,Sıla Bozdağ,17
ANAP,anap,Antalya,antalya,Antalya,14,Hüsniye Yalçın,17
ANAP,anap,Antalya,antalya,Antalya,15,Mert Celil Yaman,17
ANAP,anap,Antalya,antalya,Antalya,16,Murat Doğru,17
ANAP,anap,Antalya,antalya,Antalya,17,Sibel Yaman Kaba,17
Bağımsız,bagimsiz,Antalya,antalya,Antalya,1,Hakan Halim Okudan,17
BBP,bbp,Antalya,antalya,Antalya,1,Alaattin Çakır,17
BBP,bbp,Antalya,antalya,Antalya,2,Şuayıp Bozkurt,17
BBP,bbp,Antalya,antalya,Antalya,3,Ebru Akbulut,17
BBP,bbp,Antalya,antalya,Antalya,4,Bilal Karaoğlu,17
BBP,bbp,Antalya,antalya,Antalya,5,İsmail Metin,17
BBP,bbp,Antalya,antalya,Antalya,6,Mahmut Turgut Sarıyıldız,17
BBP,bbp,Antalya,antalya,Antalya,7,İbrahim Ceylan,17
BBP,bbp,Antalya,antalya,Antalya,8,Salih Şener,17
BBP,bbp,Antalya,antalya,Antalya,9,Hasan Tezel,17
BBP,bbp,Antalya,antalya,Antalya,10,Servet Uylaş,17
BBP,bbp,Antalya,antalya,Antalya,11,Uğur Bıyık,17
BBP,bbp,Antalya,antalya,Antalya,12,Musa Koç,17
BBP,bbp,Antalya,antalya,Antalya,13,Melisa Karacan,17
BBP,bbp,Antalya,antalya,Antalya,14,Sinan Keleş,17
BBP,bbp,Antalya,antalya,Antalya,15,Mehmet Yemenici,17
BBP,bbp,Antalya,antalya,Antalya,16,Yılmaz Karateke,17
BBP,bbp,Antalya,antalya,Antalya,17,Şeyma Kaya,17
CHP,chp,Antalya,antalya,Antalya,1,Sururi Çorabatır,17
CHP,chp,Antalya,antalya,Antalya,2,Cavit Arı,17
CHP,chp,Antalya,antalya,Antalya,3,Aliye Coşar,17
CHP,chp,Antalya,antalya,Antalya,4,Serap Yazıcı Özbudun,17
